Timestamp,Anomaly_ID,Anomaly_Type,Severity,Status,Source,Alert_Method,Response_Time_ms,Resolution_Time_min,Affected_Services,User_Role,Host_IP,Process_ID,Error_Code,CPU_Usage_Percent,Memory_Usage_MB,Disk_Usage_Percent,Network_In_KB,Network_Out_KB,Login_Attempts,Failed_Transactions,Anomaly_Duration_sec,TimeZone,User_ID,Location,Patch_Level,Service_Type,Transaction_ID,Alert_Count,Retry_Count,Escalation_Level
2025-02-25 10:24:00,79825,Database,Medium,In Progress,Router,Webhook,53,2128,8,Admin,44.93.21.108,42525,1277,1.41,48905,25.81,878139,917867,46,6,3481,EST,30305,EU,8,Web,879506,49,6,3
2025-02-25 10:25:00,79826,Storage,High,In Progress,Cloud,Webhook,9192,251,11,Admin,208.242.210.118,53434,5045,19.03,9916,34.89,459721,631135,18,1,1085,EST,9173,APAC,12,Cache,727286,10,6,3
2025-02-25 10:26:00,79827,Database,High,Closed,Endpoint,Dashboard,7743,2518,13,Service Account,56.4.140.80,60496,3721,39.19,3618,46.42,261799,984897,41,2,6310,CET,29630,APAC,14,Web,813574,9,9,3
2025-02-25 10:27:00,79828,Storage,Critical,Open,Endpoint,SMS,6996,4023,10,User,144.61.108.145,83579,1184,53.85,58463,78.26,997232,397141,2,2,386,PST,25327,LATAM,7,DB,403023,11,1,3
2025-02-25 10:28:00,79829,System,Low,In Progress,Firewall,SMS,1980,4693,2,User,14.14.86.153,49120,818,55.2,23196,8.94,945497,250736,36,18,1406,IST,15308,LATAM,17,DB,669587,22,5,4
2025-02-25 10:29:00,79830,Database,Critical,Acknowledged,Cloud,Dashboard,2972,978,17,Operator,81.197.120.150,63210,5778,48.96,10297,88.86,599098,174268,0,4,4387,IST,48831,US,13,Storage,803780,43,5,2
2025-02-25 10:30:00,79831,Network,Low,Closed,Cloud,Email,5060,4372,3,Admin,81.175.18.58,86353,778,61.7,48948,70.96,902247,667138,11,2,6975,UTC,24041,US,4,API,711627,42,3,2
2025-02-25 10:31:00,79832,System,Critical,Open,Database,Dashboard,5588,969,14,User,121.129.85.212,42232,4460,18.5,51085,28.14,425754,507057,1,10,1397,EST,11201,US,9,Storage,538013,7,8,2
2025-02-25 10:32:00,79833,System,Low,Acknowledged,Firewall,Webhook,5217,26,12,User,220.6.85.116,83594,6469,78.28,5195,3.86,684293,844559,14,18,239,EST,43347,APAC,16,Web,883099,44,0,1
2025-02-25 10:33:00,79834,Security,High,Open,Router,Webhook,8328,1281,8,Operator,83.170.179.5,56876,7036,77.84,20961,54.08,575191,50370,47,2,4350,IST,41770,APAC,4,Cache,570532,24,4,0
2025-02-25 10:34:00,79835,Storage,Medium,In Progress,Server,Webhook,9384,1377,19,Service Account,3.229.208.146,28580,3920,61.0,26423,28.13,340792,160558,45,15,5135,EST,43852,LATAM,0,DB,364601,30,3,2
2025-02-25 10:35:00,79836,Storage,High,Closed,Server,Email,5633,3958,1,Admin,174.169.102.18,46421,9238,45.4,35667,73.07,156248,924155,24,3,6896,UTC,3057,APAC,0,Cache,518511,24,7,0
2025-02-25 10:36:00,79837,Storage,High,Closed,Database,Dashboard,7958,2169,8,Operator,86.200.160.213,76359,2425,26.08,15419,71.72,664030,513569,21,19,6944,EST,16484,APAC,3,Cache,833852,41,9,0
2025-02-25 10:37:00,79838,Network,Medium,Acknowledged,Router,Webhook,5510,3533,2,Admin,84.88.130.206,32566,2322,4.77,41688,88.4,317618,591731,7,3,3434,UTC,18472,US,9,Web,568866,15,6,4
2025-02-25 10:38:00,79839,Network,Low,Acknowledged,Firewall,SMS,1854,2825,6,Admin,231.159.117.107,89832,2125,55.72,23559,2.18,671737,668676,47,16,849,EST,46961,US,13,API,846244,34,5,4
2025-02-25 10:39:00,79840,Application,Critical,Open,Router,SMS,4630,3260,18,User,28.213.147.42,17551,7152,2.48,60630,56.4,782900,432257,0,13,1224,IST,6949,US,11,Storage,688349,9,6,4
2025-02-25 10:40:00,79841,System,Medium,Closed,Firewall,Webhook,3091,491,19,Service Account,226.10.22.64,13780,4995,75.57,43057,60.65,951,632710,0,8,6009,CET,14214,EU,12,Web,921166,19,7,1
2025-02-25 10:41:00,79842,Storage,Low,Acknowledged,Server,SMS,9827,4378,19,Service Account,4.5.71.55,1924,694,56.72,60998,99.62,747650,555968,32,13,6764,UTC,22463,EU,0,Cache,965427,49,5,4
2025-02-25 10:42:00,79843,Storage,Critical,Open,Database,Dashboard,6706,1453,18,Operator,6.55.35.245,16023,5974,65.42,26184,33.79,656387,875216,33,13,2111,EST,18866,APAC,19,DB,790525,43,2,3
2025-02-25 10:43:00,79844,Application,Critical,Acknowledged,Endpoint,Webhook,3737,2031,5,Operator,41.178.181.93,39865,1682,73.6,57395,67.5,538230,198715,30,5,2630,PST,46585,APAC,3,Cache,841070,17,5,4
2025-02-25 10:44:00,79845,Application,Critical,Closed,Database,Dashboard,4583,1050,19,Operator,51.250.166.236,8298,1111,4.71,49030,23.89,537432,769181,40,4,7089,UTC,13596,APAC,19,DB,916184,19,0,1
2025-02-25 10:45:00,79846,Application,High,In Progress,Endpoint,Email,52,4646,2,User,147.77.223.211,11319,6035,5.42,42366,48.65,932975,169319,7,10,1244,IST,12602,US,12,API,556332,17,8,2
2025-02-25 10:46:00,79847,Application,High,Open,Server,SMS,9131,2063,17,Service Account,95.138.157.185,52283,3793,73.02,27288,2.76,178601,174797,15,5,1351,PST,43779,LATAM,11,Web,592666,47,9,2
2025-02-25 10:47:00,79848,Application,Low,In Progress,Firewall,Email,6933,2565,15,Admin,178.215.182.186,50892,8384,87.1,54369,45.02,33154,391806,33,14,5224,CET,25014,US,1,DB,141216,17,7,2
2025-02-25 10:48:00,79849,Application,High,Closed,Server,Webhook,8121,3426,10,Service Account,191.189.149.73,70643,4163,89.03,11754,48.05,275924,73193,11,7,3232,UTC,13886,EU,0,Web,560045,6,9,0
2025-02-25 10:49:00,79850,Application,Critical,Acknowledged,Endpoint,Webhook,2501,1006,7,Service Account,13.121.92.242,87319,8329,56.35,10007,97.45,569805,805747,7,4,4759,UTC,30156,US,19,Cache,645793,15,0,0
2025-02-25 10:50:00,79851,Security,Critical,Open,Database,Webhook,3325,4579,13,Admin,97.51.235.150,20137,8254,63.33,38838,42.24,87025,943265,40,10,4379,IST,23495,LATAM,1,Cache,996225,34,5,4
2025-02-25 10:51:00,79852,Network,High,Open,Cloud,Email,7988,3651,8,Operator,242.64.195.13,9195,923,1.67,2844,0.77,326598,516775,21,14,3163,PST,34209,APAC,2,DB,219553,37,8,0
2025-02-25 10:52:00,79853,Network,Medium,Closed,Server,Webhook,9582,1995,15,Service Account,37.174.80.160,10871,4851,13.5,28740,58.38,939469,198196,25,18,3869,UTC,35472,APAC,16,API,882785,41,6,3
2025-02-25 10:53:00,79854,System,Low,In Progress,Router,SMS,8742,1405,6,Admin,44.123.81.179,43913,5652,20.06,46266,49.05,943281,700409,32,19,2471,IST,47213,APAC,18,Storage,171939,10,3,3
2025-02-25 10:54:00,79855,Application,Low,Open,Firewall,Webhook,7384,4606,15,Operator,203.33.65.72,67151,6928,2.32,41724,34.27,882501,405045,41,19,1024,IST,14778,US,0,Cache,828999,44,3,4
2025-02-25 10:55:00,79856,System,Low,Acknowledged,Endpoint,Email,1366,3384,14,Service Account,154.35.95.177,85623,1680,24.64,11826,73.62,98807,688177,36,6,202,PST,10957,EU,4,Storage,890198,36,3,2
2025-02-25 10:56:00,79857,System,Low,In Progress,Server,Webhook,1488,4550,17,Service Account,143.219.94.254,17155,2980,58.81,1064,8.97,365860,38681,15,5,6300,UTC,24549,LATAM,7,API,457868,32,9,2
2025-02-25 10:57:00,79858,Database,High,Closed,Database,Email,7497,2181,11,Service Account,201.184.58.73,2686,9057,79.05,55390,74.53,154220,999365,34,6,4730,EST,1745,LATAM,4,Storage,802988,20,1,3
2025-02-25 10:58:00,79859,Storage,Low,In Progress,Router,Webhook,6922,1109,4,Admin,98.112.201.175,42623,9323,32.45,50534,35.87,200808,31160,28,0,6340,UTC,17738,LATAM,15,Cache,817094,37,3,1
2025-02-25 10:59:00,79860,System,High,Closed,Endpoint,Email,4127,157,14,Service Account,201.32.3.195,71128,3192,90.01,61889,99.86,199754,231245,16,19,448,IST,18420,US,17,Cache,149409,26,7,4
2025-02-25 11:00:00,79861,Security,Medium,Open,Router,Email,9007,3563,1,Operator,16.84.111.146,43076,8923,65.82,40034,6.31,796142,326472,42,14,4881,UTC,30541,US,10,API,412171,41,2,2
2025-02-25 11:01:00,79862,Network,Critical,In Progress,Server,Webhook,4819,4402,13,Admin,45.255.99.42,32103,3056,68.6,16967,85.53,758772,797789,10,15,2215,UTC,44980,LATAM,3,API,785560,28,2,3
2025-02-25 11:02:00,79863,System,Critical,Closed,Database,Dashboard,3388,2882,13,User,192.216.49.64,53187,8609,72.76,10342,2.68,511613,377039,33,19,2635,CET,38100,EU,13,API,902816,34,7,0
2025-02-25 11:03:00,79864,Application,High,In Progress,Database,Webhook,6227,2340,7,Operator,230.197.140.107,16034,7373,76.49,56712,16.36,632226,445216,16,19,4476,CET,13555,LATAM,14,DB,194936,18,6,0
2025-02-25 11:04:00,79865,Network,Critical,In Progress,Server,SMS,9287,169,4,Service Account,218.1.168.216,13169,6430,49.59,1049,5.23,433710,73848,39,1,2882,EST,45983,APAC,5,Cache,211580,25,4,2
2025-02-25 11:05:00,79866,Application,Low,Closed,Cloud,Webhook,3950,1649,10,Operator,43.209.118.98,40681,2550,25.06,33462,47.6,471525,615337,33,9,900,PST,13148,LATAM,9,Cache,633522,41,9,4
2025-02-25 11:06:00,79867,Network,Critical,Acknowledged,Cloud,Dashboard,6757,4711,13,Service Account,125.229.222.125,5752,3544,70.85,52182,73.22,104044,179965,44,16,1209,EST,14894,EU,19,API,110891,20,2,2
2025-02-25 11:07:00,79868,Network,Medium,In Progress,Cloud,Webhook,648,3893,17,Admin,99.184.209.248,86515,612,90.2,24716,91.66,928666,887313,33,16,2304,CET,45305,LATAM,14,Web,777755,28,6,1
2025-02-25 11:08:00,79869,Storage,Low,Closed,Firewall,Dashboard,9025,170,18,Operator,208.157.8.30,98196,1877,62.82,39831,61.65,345266,49395,1,8,6816,CET,45725,EU,9,Web,278018,28,3,3
2025-02-25 11:09:00,79870,System,High,In Progress,Router,Dashboard,4178,64,5,User,138.94.151.48,62410,6694,27.52,56989,78.71,739115,642105,5,4,2664,IST,23062,LATAM,18,Web,589444,48,3,4
2025-02-25 11:10:00,79871,Database,Low,Open,Endpoint,Email,7910,2747,5,Service Account,163.90.198.155,63280,5227,65.66,13960,69.79,158703,716244,33,12,6269,IST,15689,EU,4,DB,255696,11,6,0
2025-02-25 11:11:00,79872,Storage,Low,Open,Firewall,Dashboard,7613,351,15,Service Account,14.202.76.13,47113,3005,45.51,25900,46.17,27609,483111,23,5,45,PST,20723,APAC,5,Storage,676777,25,8,3
2025-02-25 11:12:00,79873,Database,Low,In Progress,Server,Email,6022,4566,7,Admin,80.88.6.216,2089,9370,60.41,54231,32.52,325968,862326,12,19,7176,UTC,4619,LATAM,1,Web,126816,27,7,0
2025-02-25 11:13:00,79874,System,Critical,Closed,Server,Email,464,3668,1,Operator,225.81.3.24,87874,4808,84.02,61968,23.66,280304,317799,31,2,1867,IST,16922,APAC,5,API,499663,3,4,4
2025-02-25 11:14:00,79875,Database,High,In Progress,Cloud,SMS,6846,4822,12,Operator,218.212.90.32,40256,4202,35.93,4543,99.27,798280,287730,48,6,2805,IST,29906,US,6,Storage,879326,5,6,4
2025-02-25 11:15:00,79876,Application,Low,Acknowledged,Database,SMS,1676,5,15,Admin,11.168.157.237,61592,3994,92.38,23962,89.17,721342,135155,42,3,7066,EST,16091,LATAM,13,Cache,484745,6,6,2
2025-02-25 11:16:00,79877,Security,Medium,Closed,Firewall,Email,4731,4399,14,Admin,239.194.221.33,91289,1858,14.4,60230,3.8,939185,773445,33,4,5183,UTC,1061,APAC,0,Cache,305952,30,3,2
2025-02-25 11:17:00,79878,Database,Medium,Acknowledged,Endpoint,Webhook,8653,3853,13,Service Account,140.75.81.244,94503,2795,33.02,21121,19.05,581755,717619,24,14,3734,EST,10069,EU,6,Storage,383334,22,5,0
2025-02-25 11:18:00,79879,Application,Medium,Closed,Cloud,SMS,1553,2075,18,User,178.12.99.73,27171,2694,1.32,51710,50.16,281615,721669,3,19,6138,UTC,41581,EU,7,Cache,723701,19,5,4
2025-02-25 11:19:00,79880,Database,Low,In Progress,Server,Webhook,3688,3682,13,Service Account,155.129.148.190,49080,9946,97.88,36366,17.76,918316,642668,18,16,238,EST,6375,LATAM,6,API,671902,2,3,3
2025-02-25 11:20:00,79881,System,Low,Open,Firewall,SMS,8477,4016,5,Admin,132.72.171.248,85110,6081,12.67,7529,21.83,167290,973855,17,13,6867,UTC,36344,EU,7,DB,999804,48,4,0
2025-02-25 11:21:00,79882,Database,Critical,Open,Firewall,Email,7790,274,5,Admin,50.111.33.32,44833,6267,90.66,21211,61.41,161171,964337,32,4,5941,IST,21805,APAC,16,Cache,988268,12,0,2
2025-02-25 11:22:00,79883,Database,Medium,In Progress,Database,Dashboard,5773,1158,9,Admin,112.73.155.67,13944,3336,32.2,26913,29.83,880347,342485,24,12,4372,CET,4945,APAC,0,Cache,348752,39,9,0
2025-02-25 11:23:00,79884,Security,Medium,In Progress,Router,SMS,5359,2632,3,Service Account,110.113.250.113,8677,1728,5.25,36541,81.74,20186,480936,19,15,5998,EST,28478,LATAM,19,DB,306925,31,9,0
2025-02-25 11:24:00,79885,Storage,High,Acknowledged,Server,Email,3051,3525,5,Service Account,61.190.101.163,75651,9380,41.89,36092,46.9,777635,225555,0,17,244,CET,31346,LATAM,18,Storage,816650,32,6,1
2025-02-25 11:25:00,79886,Storage,Critical,In Progress,Cloud,Dashboard,9699,3355,9,Service Account,208.228.74.235,54655,2713,85.04,528,16.75,120793,521137,19,3,5344,IST,9873,LATAM,4,Storage,832782,48,1,1
2025-02-25 11:26:00,79887,Storage,High,Open,Database,Webhook,7437,4406,3,Operator,32.252.63.201,75277,4953,72.61,31102,76.21,629842,460766,5,2,4282,PST,26264,EU,5,Cache,152992,27,6,2
2025-02-25 11:27:00,79888,Database,High,Open,Router,SMS,7347,928,2,Operator,0.136.24.33,3395,7262,95.8,40356,28.89,827089,950102,20,5,2025,CET,24046,APAC,9,Cache,323219,23,2,2
2025-02-25 11:28:00,79889,Security,Medium,Acknowledged,Cloud,Webhook,6221,2289,4,User,63.29.207.72,89927,7561,20.68,53747,24.84,787513,365131,39,11,954,IST,34249,US,6,API,536377,3,3,1
2025-02-25 11:29:00,79890,System,Low,In Progress,Router,Email,841,4312,2,Operator,228.59.127.208,14389,3448,42.68,31218,2.04,965329,311854,31,4,4259,UTC,3666,EU,7,API,237961,11,3,1
2025-02-25 11:30:00,79891,Application,Critical,Closed,Server,Dashboard,5876,2736,3,Service Account,49.195.2.93,33542,1502,63.3,29626,49.41,668383,319882,9,6,3110,IST,48651,APAC,5,Storage,461517,40,8,1
2025-02-25 11:31:00,79892,Application,Critical,Acknowledged,Database,Email,4979,4966,7,Admin,11.99.176.175,90385,2406,8.14,7955,19.15,341906,433481,48,8,1249,CET,41948,LATAM,16,Web,908220,46,7,3
2025-02-25 11:32:00,79893,Security,Medium,Open,Endpoint,Webhook,9369,2467,8,Admin,87.115.85.243,98288,2331,50.05,8158,89.19,846219,716531,1,19,4492,EST,23185,US,12,API,397680,26,2,4
2025-02-25 11:33:00,79894,Database,Low,Closed,Endpoint,Email,9927,2191,10,User,95.149.61.9,29232,1047,50.35,29040,8.99,795196,311791,42,15,1424,PST,4509,LATAM,4,Storage,922533,32,2,3
2025-02-25 11:34:00,79895,Storage,High,In Progress,Cloud,Dashboard,5579,4859,18,User,86.166.188.93,91544,7702,70.04,42393,95.62,766854,312184,20,16,6127,UTC,9295,US,15,Storage,375744,32,0,1
2025-02-25 11:35:00,79896,Network,Medium,In Progress,Endpoint,SMS,9817,1552,13,Operator,158.189.21.17,44148,6662,95.61,53986,39.86,291323,309684,4,5,4870,UTC,14626,EU,12,Web,120613,4,4,3
2025-02-25 11:36:00,79897,Application,Low,Open,Database,Webhook,9920,1249,19,User,81.89.199.214,19840,2131,13.65,54660,92.04,33526,357045,22,12,6957,PST,33173,LATAM,7,API,832650,33,2,0
2025-02-25 11:37:00,79898,Database,High,In Progress,Router,Email,3765,2767,9,Operator,171.222.84.119,62737,5526,99.26,36992,36.79,313366,493136,25,11,6427,CET,45409,LATAM,9,Cache,182637,1,0,4
2025-02-25 11:38:00,79899,Security,Critical,Acknowledged,Firewall,Email,2076,1795,9,Service Account,107.244.137.169,98175,5305,83.35,26534,10.44,401825,646858,25,15,5700,PST,7483,EU,9,Storage,106048,36,0,0
2025-02-25 11:39:00,79900,Security,Low,Open,Database,Webhook,7956,2853,8,Service Account,134.242.130.219,97648,1568,5.55,52963,23.96,504457,432242,30,3,874,UTC,43958,US,4,Web,299171,15,3,4
2025-02-25 11:40:00,79901,Network,High,Closed,Router,Webhook,4467,3569,6,Operator,31.146.129.114,19114,1619,41.13,20969,4.93,431031,346577,0,11,2099,IST,12439,US,11,Storage,178386,48,1,4
2025-02-25 11:41:00,79902,Storage,Medium,Open,Firewall,Dashboard,7270,2797,3,Operator,90.151.2.11,74660,431,56.94,46456,62.64,137761,520926,12,19,4579,IST,34174,APAC,6,Storage,300150,32,8,1
2025-02-25 11:42:00,79903,Storage,High,In Progress,Router,Email,8086,3879,16,Admin,6.84.94.86,37009,145,47.39,9927,90.58,206845,687556,39,19,2060,IST,9285,US,13,API,178867,43,1,2
2025-02-25 11:43:00,79904,System,Critical,In Progress,Server,Dashboard,6072,3697,7,Operator,229.224.218.106,12863,9950,67.84,50134,10.38,478622,224886,2,7,2645,IST,10894,APAC,0,Storage,415819,7,4,4
2025-02-25 11:44:00,79905,Application,Critical,Open,Server,Webhook,9175,2514,1,User,218.192.138.130,12084,6919,23.1,49530,72.97,500595,811446,41,12,3947,PST,6476,APAC,17,Cache,114730,12,5,0
2025-02-25 11:45:00,79906,Database,Medium,Open,Router,Webhook,4628,4689,11,Service Account,27.161.128.229,56893,4115,39.47,43406,93.6,530980,106452,8,4,5600,UTC,7706,EU,9,Storage,868900,45,8,1
2025-02-25 11:46:00,79907,Security,Critical,In Progress,Firewall,Webhook,3950,4392,1,Operator,246.139.204.226,90317,2605,26.13,23703,33.11,392955,865474,10,18,3640,UTC,25744,EU,7,API,766825,11,3,3
2025-02-25 11:47:00,79908,Security,Low,Acknowledged,Firewall,Dashboard,5712,4845,12,Operator,117.168.90.177,32855,8228,95.6,42045,60.61,866037,680747,30,10,6968,EST,31098,EU,1,DB,639891,7,2,2
2025-02-25 11:48:00,79909,Security,Low,In Progress,Endpoint,Webhook,6338,48,11,User,248.85.142.137,61933,9436,44.69,45617,58.43,779004,258800,26,19,6352,UTC,14295,EU,3,Storage,414214,9,1,4
2025-02-25 11:49:00,79910,Application,High,Acknowledged,Router,SMS,3864,4335,15,Admin,24.156.38.15,71836,8629,2.14,55231,56.24,210794,157552,33,3,4006,IST,16547,APAC,5,Storage,131169,13,5,0
2025-02-25 11:50:00,79911,Network,Medium,Closed,Router,SMS,9358,186,19,Operator,148.212.77.131,26551,7716,11.17,44527,98.6,495152,761089,16,17,1838,IST,42417,APAC,14,API,334285,27,0,1
2025-02-25 11:51:00,79912,Application,Low,In Progress,Database,Email,7473,2769,1,User,102.245.47.251,57155,2891,93.86,14870,89.01,689798,586104,22,17,2113,CET,10149,US,4,API,759135,34,1,1
2025-02-25 11:52:00,79913,System,Critical,In Progress,Router,Email,7081,3177,9,Operator,177.200.42.46,99753,3167,2.27,25648,66.9,961093,377179,20,2,3464,IST,10409,LATAM,15,API,960759,44,8,3
2025-02-25 11:53:00,79914,Network,Critical,Closed,Cloud,Dashboard,1922,3747,14,Admin,80.17.140.176,59032,4233,71.62,38771,65.17,686929,758698,11,4,4009,IST,18633,APAC,19,DB,666430,25,2,0
2025-02-25 11:54:00,79915,Storage,Low,Open,Server,SMS,2276,319,14,Operator,98.59.144.206,48435,4265,43.89,18826,33.99,811882,173534,1,18,6370,CET,41603,US,0,DB,152208,27,0,1
2025-02-25 11:55:00,79916,Security,Critical,In Progress,Cloud,Dashboard,3465,4887,3,Operator,34.180.164.91,79387,6693,73.89,2567,50.66,854514,657871,41,5,5353,EST,42197,EU,6,DB,962884,46,9,4
2025-02-25 11:56:00,79917,Network,High,Acknowledged,Router,Email,8287,4592,12,Service Account,109.43.119.182,70968,5518,44.21,35003,97.18,676070,673238,10,11,5144,UTC,29377,EU,10,Storage,206351,22,6,0
2025-02-25 11:57:00,79918,Application,Critical,Open,Cloud,Email,6457,2935,2,Operator,216.251.203.205,67338,2776,42.99,48712,26.58,903870,752242,30,12,2896,CET,10470,US,13,DB,866952,21,1,1
2025-02-25 11:58:00,79919,Security,Critical,Closed,Endpoint,Email,8372,1618,17,User,5.22.149.54,50677,6057,22.94,55444,72.06,162806,715624,39,14,281,CET,15234,US,17,Web,734814,2,1,4
2025-02-25 11:59:00,79920,Storage,Critical,Closed,Endpoint,SMS,1565,2146,15,Admin,77.239.247.40,99557,9505,31.78,29363,82.52,60085,458234,47,9,6917,UTC,35491,US,6,Web,978639,43,6,2
2025-02-25 12:00:00,79921,Storage,Low,Acknowledged,Database,Dashboard,3686,1232,1,User,212.110.167.212,23772,7996,0.51,56344,77.48,923282,881465,24,15,2838,PST,3194,LATAM,16,Storage,268234,38,7,4
2025-02-25 12:01:00,79922,System,Medium,Closed,Server,Webhook,8307,4828,14,User,228.140.62.235,44475,4649,5.47,49001,4.49,3229,179421,31,18,2288,CET,23119,LATAM,6,Cache,454410,37,7,4
2025-02-25 12:02:00,79923,Application,Critical,Closed,Endpoint,SMS,9242,549,10,Service Account,163.65.149.220,41185,9276,71.26,22142,87.54,243780,852049,5,19,4957,PST,6909,US,19,API,270173,14,6,0
2025-02-25 12:03:00,79924,Storage,High,Closed,Database,Dashboard,9965,4945,5,Service Account,50.24.0.124,4660,4061,50.76,47906,76.46,739743,797165,39,7,6487,CET,39519,APAC,9,Storage,789673,32,0,3
2025-02-25 12:04:00,79925,Database,Low,In Progress,Router,Email,895,2096,5,Operator,75.175.50.102,29211,8924,29.26,32832,75.42,228210,105351,42,6,854,UTC,16209,LATAM,18,Storage,916491,31,7,0
2025-02-25 12:05:00,79926,Network,High,Closed,Endpoint,Email,5864,311,1,Admin,93.125.48.120,29502,7523,3.87,33462,21.72,996199,872237,22,13,5221,CET,32957,US,11,DB,170088,4,2,0
2025-02-25 12:06:00,79927,Database,Critical,Open,Server,Email,7670,4771,13,Admin,201.179.113.156,7937,9683,91.66,48713,20.61,820206,609237,26,11,4762,CET,49151,APAC,16,Storage,880285,41,9,0
2025-02-25 12:07:00,79928,System,Critical,Acknowledged,Server,Dashboard,2561,3983,10,Operator,0.243.214.13,90400,2306,6.2,17243,64.07,443848,294196,48,9,6287,CET,45519,APAC,6,Storage,241852,47,7,1
2025-02-25 12:08:00,79929,System,Medium,Open,Endpoint,Dashboard,5816,2254,15,Operator,251.129.244.228,87379,1558,31.53,9718,82.83,789718,718908,17,8,2771,UTC,18550,EU,11,Storage,308776,7,5,2
2025-02-25 12:09:00,79930,Application,Low,Closed,Endpoint,SMS,9180,3567,5,Operator,46.227.83.47,87207,1392,97.04,42654,25.97,256998,788970,15,11,5022,PST,8559,LATAM,2,DB,562940,19,0,1
2025-02-25 12:10:00,79931,Application,Medium,Acknowledged,Endpoint,Dashboard,9182,1930,19,Admin,95.251.214.234,53336,2956,95.7,54441,22.6,164083,111877,42,6,4020,UTC,5427,EU,13,Cache,942485,33,2,0
2025-02-25 12:11:00,79932,System,Critical,Closed,Endpoint,SMS,376,2028,1,Operator,107.173.215.93,22011,3583,84.14,34139,81.09,969055,692277,16,14,4062,CET,13188,LATAM,5,Storage,989511,37,4,2
2025-02-25 12:12:00,79933,Network,High,Open,Router,SMS,3035,2644,14,User,66.216.61.62,54332,5610,55.19,14848,60.34,402682,635057,39,9,2035,PST,19188,LATAM,15,Web,142558,40,3,0
2025-02-25 12:13:00,79934,System,Low,Open,Endpoint,Email,2101,3325,17,User,143.222.142.115,15509,4445,21.17,16467,52.18,608227,443716,13,18,4588,PST,46140,LATAM,1,Cache,686330,22,3,3
2025-02-25 12:14:00,79935,Security,Critical,Closed,Router,Email,7944,3056,5,Admin,93.80.89.51,31447,893,71.42,5590,40.79,456004,529769,43,6,1439,CET,11752,EU,14,API,247740,45,4,4
2025-02-25 12:15:00,79936,Database,High,Acknowledged,Endpoint,Email,4936,4097,2,Operator,226.144.234.34,17555,9169,68.84,30186,2.63,229238,968974,25,13,2031,EST,48651,LATAM,7,API,161577,45,5,0
2025-02-25 12:16:00,79937,Application,Medium,Closed,Cloud,Webhook,4213,1838,3,Admin,83.168.68.30,82280,4114,44.6,59059,71.96,551237,104378,39,3,5734,IST,26073,EU,17,Web,350469,30,5,3
2025-02-25 12:17:00,79938,Network,Low,Acknowledged,Firewall,Email,5773,2558,9,User,49.9.112.75,22641,3000,2.89,35207,25.25,245448,885801,24,4,6878,CET,13533,APAC,16,DB,905891,13,2,0
2025-02-25 12:18:00,79939,Storage,Critical,Open,Endpoint,Email,2438,1266,5,Service Account,225.26.233.68,83725,9881,66.72,29156,40.19,61232,612496,0,14,6801,UTC,30524,APAC,4,Storage,950935,43,7,1
2025-02-25 12:19:00,79940,Database,Medium,In Progress,Endpoint,SMS,9634,3122,17,Admin,148.26.41.186,7127,8169,16.74,5051,11.72,97713,832730,3,3,6741,IST,6063,EU,9,Storage,656572,21,3,1
2025-02-25 12:20:00,79941,Network,Low,Closed,Endpoint,Webhook,3188,1785,3,Operator,75.93.157.96,66614,6376,87.62,48519,87.42,825219,310414,34,7,3081,CET,25144,LATAM,13,Storage,808920,45,3,4
2025-02-25 12:21:00,79942,System,Medium,In Progress,Server,Dashboard,4830,860,3,Operator,93.226.119.114,97910,633,27.52,47340,45.07,924909,94037,44,8,480,EST,1927,US,16,Storage,238096,9,3,3
2025-02-25 12:22:00,79943,Security,High,Acknowledged,Database,SMS,8600,4499,18,User,61.184.104.205,30245,6944,41.09,37111,19.95,458319,684176,39,8,558,UTC,34450,US,16,Cache,205150,37,9,0
2025-02-25 12:23:00,79944,Storage,Critical,Closed,Server,SMS,5724,3730,16,Service Account,17.214.52.97,11373,595,33.3,55449,33.68,252147,418524,15,19,6866,UTC,36656,LATAM,10,API,368400,24,4,3
2025-02-25 12:24:00,79945,Network,High,Open,Cloud,Dashboard,7578,4087,6,Operator,130.216.143.220,34135,6054,25.79,29444,19.74,619477,641208,15,0,5247,CET,26069,LATAM,5,DB,382490,35,8,2
2025-02-25 12:25:00,79946,System,Medium,Open,Cloud,Email,5238,1475,7,Admin,93.158.115.141,45205,4270,43.42,23769,19.89,89380,709111,4,13,5567,PST,30065,EU,5,Cache,806831,18,4,2
2025-02-25 12:26:00,79947,Database,Low,Open,Database,Email,5356,1422,10,Admin,132.131.143.59,15709,9970,90.49,366,22.19,859319,336176,29,2,5049,PST,26811,APAC,9,API,481693,27,5,2
2025-02-25 12:27:00,79948,System,High,In Progress,Cloud,SMS,1960,4467,15,User,178.168.204.195,89648,3064,5.19,45871,61.89,9647,59030,22,8,2342,UTC,23250,EU,18,Web,211693,33,5,1
2025-02-25 12:28:00,79949,Application,Low,Open,Cloud,Webhook,2170,3819,10,Admin,41.77.42.105,28270,6983,15.49,33132,15.78,109961,169693,25,16,4252,EST,13923,LATAM,9,Web,108870,43,6,0
2025-02-25 12:29:00,79950,Application,Medium,Open,Cloud,SMS,4691,3521,5,Service Account,12.89.165.83,25710,4485,72.91,15558,94.43,299733,618091,45,15,255,EST,39204,APAC,11,Storage,100605,30,4,0
